content,score
"Kenapa si tiap jam malam selalu ga bisa,, mau transfer atau qris gagal terus,, hp udah di restart ulang, udah dj uninstal trus instal lagi,, tiap mlm selalu ga bisa transfer atau qris,, tolong lah jangan begini,, kalo lagi buru2 kan jadi susah,,",1
"Aku download aplikasi wondr waktu mau buka rekening BNI, kata satpamnya biar mempermudah transaksi Dan beneran dong😭transaksi jd lebih mudah krn pake aplikasi wondr, bisa langsung qris, fiturnya jg bagus. Trims wondr sudah mempermudah hidupku🥰",5
"Aplikasi BNI mobile lebih lengkap daripada wondr ini, minimal ada riwayat transaksi seperti BNI mobile lah yang bisa ngeliatan total uang setelah nerima uang atau sebaliknya Ini malah lebih ribet, mana update nya tidak real time lagii *saya revisi bintang nya jadi 2, rupanya bayar ukt gabisa di wondr (yang bisa cuma UI aja) TOLONG APLIKASI NYA DISEMPURNA KAN TERLEBIH DAHULU",2
"Wah aplikasi per bank-an yang keren sih menurut aku , Tampilan awalnya juga bagus .. Daftar atau aktivasinya mudah banget , paling penting bisa reset PIN ATM di aplikasi . Simple dan lengkap 👍",5
"Pakai aplikasi ini semua lebih mudah si trus ga ribet gtu. Apalagi buat saya yg kaum rebahan mau bikin rekening tanpa ngantri tanpa hrs kekantor langsung, aplikasi ini udh bisa menghandle semuanya 😍 dan lebih seneng nya lagi kartu fisiknya bisa dikirim melalui kurir ulalaaa 🫶 makin seneng gak tuh 🤣.",5
"Good job wondr! 👍 Aplikasinya ringan, tampilan simpel, enak dilihat dan di pakenya. Selalu lancar si selama pakai, ngga pakai loading. Pokoknya suka, fiturnya lengkap gampang di mengerti.",5
"saya liat udh banyak yg komplen dan mengalami hal yang saya dengan saya ketika mau tf diblng nya gagal tapi saldo kepotong tapi tdk ada bukti transfer pdhal jls jls keterangan nya gagal bukan pending. kemudian wktu lagi ga bawa cash mau bayar pake apk ini malah ga bisa di pake krna sedang ada perbaikan kata nya, alhasil merepotkan bgt mana ga bawa cash sama sekali, jadi mohon ya tlg di tingkatkan agar tdk merepotkan. tlg ditingkatkan lagi ya krna kdng lagi keadaan darurat malah ga bisa dipake.",3
"Tolong lah kalau maksa buat ganti aplikasi, aplikasi penggantinya diselesaikan dulu fitur-fiturnya. Wondr by BNI ini tidak ada fitur tarik tunai tanpa kartunya, menyusahkan saja... Tidak seperti aplikasi sebelumnya yang sudah lengkap.",1
semudah itu membuka rekening virtual. prosesnya ga sampai 1 menit sudah selesai. tinggal setoran awal untuk pengaktifan rekening. fitur² di aplikasi juga mudah. ada fitur tabungan yg bisa kita atur sendiri. untuk apa dan nominalnya.,5
"Pengalaman menggunakan Wondr by BNI sangat memuaskan. Selain fitur-fiturnya yang lengkap, layanan customer servicenya juga responsif. Setiap kali ada kendala, langsung teratasi dengan cepat. Pokoknya, aplikasi ini bikin aku merasa lebih aman dan nyaman dalam mengelola keuangan.",5
"UI nya bagus ramah pengguna, tidak seribet BNI Mobile saat Login dan transaksi dan lebih bagus lagi apabila ditambahkan biaya pendidikan untuk pembayaran UKT. Kekurangannya cuman di maintenance nya mengapa sering di jam kerja",5
"Aplikasinya error. Saya ngga bisa login karna halaman utama yang muncul itu halaman utama untuk daftar. Setiap mau login yang muncul syarat-syarat yang dipakai kalau mau daftar. Pas udah diikutin step pendaftarannya juga masih sama, muncul di situ lagi setiap mau login, tidak muncul halaman login seperti seharusnya. Tolong untuk segera diatasi.",1
"Aplikasinya sudah sangat membantu untuk di setiap pembayaran, apalagi bisa mendapatkan tips dr artikel yang sudah disediakan. Tp alangkah jauh lebih baik lagi mengupgrade aplikasinya agar tidak sering ngebug... Terimakasih",5
Aplikasi baru dari BNI ini memberi Kemudahan dalam transaksi cashless. Feature qris di halaman depan membuat shortcut pembayaran makin sat set. Juga ada ringkasan transaksi kluar masuk per bulannya. Makin menyenangkan. 😍,5
"Aplikasinya bagus mudah di pahami dan di gunakan, aksesnya mudah dan cepat. Mempermudah untuk transfer, untuk bayar E-Commers dan mengisi E-wallet. Login nya pun mudah di jamin ga ribet deh pake BNI wondr.",5
"pengalaman saya setelah menggunakan aplikasi wondr by bni benar benar mengubah cara saya mengelola keuangan.Dengan tampilan yang modern dan fitur cerdas,semua transaksi jadi lebih mudah dan cepat.Mulai dari nabung hingga investasi,semua ada di satu aplikasi. rasanya seperti punya asisten yg mengatur finansial secara pribadi.",5
"Saya rasa BNI terlalu terburu² untuk mem publish aplikasi wondr ini. transaksi yang gagal berkali-kali, gak ada fitur tarik tunai padahal di aplikasi BNI yg lama ada dan sangat membantu, aplikasinya yg terkadang gabisa terbuka dan saya sempat mengalami Qris yg eror saat pembayaran di aplikasi ini",2
"Aplikasinya bagus loh, cocok buat orang-orang seperti aku yang gak suka ribet. Ada banyak fitur dalam satu aplikasi, bisa transfer dengan mudah dimana aja plus bisa isi e wallet dan juga bisa isi Taplus. Bener-bener memudahkan kita kapan aja dan dimana aja. Semoga bisa terus berkembang menjadi lebih baik lagi aplikasinya.",5
"Saya baru pertama kali menggunakannya,proses pendaftaran cukup mudah dan sangat cepat sekali prosesnya,aplikasinya juga sangat mudah di pahami dan di gunakan,semuanya serba praktis dalam satu aplikasi,hanya beberapa menit saja say sudah punya rekening BNI dengan aplikasi wondr ini,patut untuk di coba.",5
"Wondr by BNI tuh keren banget, Gampang banget dipakai, bener-bener bikin urusan perbankan jadi simpel. Misalnya, kita bisa transfer uang ke teman cuma beberapa klik aja, nggak ribet. Tampilan aplikasinya juga asyik, nggak bikin pusing. Bisa cek saldo, bayar tagihan, atau beli pulsa langsung dari HP, semua serba cepat. Plus, transaksi aman juga, jadi kita bisa tenang.",5
"Fitunya sangat sangat dan sangat kurang sekali, disini gak bisa buat kartu debit virtual dan ambil uang tanpa kartu tidak seperti BNI mobile. Saya sarankan tambahin dulu fitur vital seperti ini sebelum migrate. Dan saya sarankan tambahkan juga fitur bayar tagihan otomatis dan dark mode biar makin bagus dan enak aplikasinya",2
"Hadeuh...jarang pake,,sekalinya mau pake, malah ga bisa..baru transfer, pas mau di pake duitnya,,ehh aplikasi nya error.. alhasil rencana keuangan jadi berantakan gara² aplikasi ga bisa di pake secara duit ada di situ. JANGAN DI DOWNLOAD,,,",1
"Dengan adanya aplikasi Wondr by BNI membuat hidup jadi lebih mudah. Hidup jadi Wondrful. Mau transaksi apapun jadi mudah, dari perencanaan tabungan, top up , bayar-bayar tagihan dsb jadi cepat dan gampang. Gak perlu keluar rumah, semua urusan beres.",5
"Sangat menyebalkan, ketika verifikasi wajah mengulang sampai tak terhitung jumlahnya tetap gagal, mulai hari ini sdh saya putuskan untuk menutup aplikasi ini dengan menganti aplikasi lain yg lebih mudah untuk segala jenis transaksi, BNI untuk keperluan darurat aja",1
"Aplikasi ini sangat bagus dan sangat membantu,karena fitur mudah di fahami dan ga ribet,apalagi buat yg gaptek aplikasi ini sangat membantu,buat orang yg sibuk dan gak mau ribet,aplikasi ini solusinya,apalagi bagi aku yg gak suka ribet,aplikasi ini memudahkan sekali,pokonya mudah dan aman, 👍terimakasiiih",5
"Sangat bagus akan tetapi pada saat inggin transfer ke dana sering terjadi limit, tidak seperti Bni mobile bangking Tolong di perbaiki lagi dan di tingkatkan lagi soal kenyamanan pengguna wondr by bni",3
"Makin nyaman bertransaksi di BNI sejak ada wonder, aplikasi yg lama sudah nyaman, tapi wonder seperti menyempurnakan fitur"" dari aplikasi sebelumnya. Tampilan menu dan warnanya lebih menarik, terilihat ceria dan tidak monoton, melakukan transaksi online juga lebih cepat. Pokoknya wonder top banget deh 🥰👍🏻.",5
Uda instal dan upgrade sampe ke bank..tetapi ketika mau pake selalu muncul keterangan: sesi ini sudah berakhir silahkan login ulang...pdahal saat aktivasi pertama di bank uda bisaa eh mau login lagi malah selalu muncul keterangan spt itu...g bisa login2....lebih mudah aplikasi bni mobile yang pertamaaa,1
"Bagus kok,fitur fitur nya simple mudah digunakan.sangat membantu dalam bertransaksi dan mengatur keuangan,bisa melihat pengeluaran dalam sebulan, dan aplikasi ini jg BS membantu mengontrol pengeluaran.",5
"Aplikasi ini tampilannya gampang dipahami, fiturnya juga lengkap ada transfer, bayar tagihan sm QRIS, waktu transaksi juga lancar ga lemot, semoga makin ditingkatkan lagi sistemnya",5
"Puas banget dengan aplikasi ini. Yang paling aku suka dari Wondr adalah tampilan aplikasi yang sangat bagus dan ramah pengguna. Tampilannya simpel, tapi tetap modern, jadi mudah banget dipahami, bahkan bagi yang belum terbiasa dengan aplikasi perbankan digital Terus fitur-fitur lainnya juga lengkap, seperti transfer, bayar tagihan, dan top-up e-wallet, semua bisa dilakukan dengan beberapa tap saja. Pokoknya sangat-sangat membantu",5
"Secara tampilan bagus, lebih simpel. Tapi secara performa, lebih bagus aplikasi yang lama. Aplikasi ini seringkali error saat ingin melakukan transaksi. Seringkali maintenance tiba-tiba. Tolong ya semoga diperbaiki agar tidak sering error.",3
"Perbaiki lagi sistemnya Verivikasi wajah sangat sulit sekali, sudah ikuti pentujuk tapi selalu saja tidak berhasil²... Malas juga ulang² verivikasi wajah,, Dan juga kalau bisa aplikasi jangan masuk ulang lagi dftr baru,, apakah yg sdh trdftr tdk langsung masuk sj dgn masukan id dn pasword... Tolong perbaiki lagi sistemnya,, Sulit utk masuk wonderbni",1
"Aplikasi perbankan ini sangat bagus, saya sangat puas menggunakannya. Aplikasi perbankan ini mempermudah saya berbelanja di berbagai merchant baik di dalam negeri maupun di luar negeri. Banyak pilihan jenisnya ada silver, gold dan platinum yang semuanya bisa digunakan berbelanja dan membayar semua kebutuhan tagihan seperti pembayaran tagihan internet, listrik dan PDAM. Aplikasinya juga stabil, gak pernah eror dan yang aman sekali karena terjaga sekali kerahasiaannya.",5
"Bintang 3 dulu , untuk login kadang selalu gangguan apalgi untuk transfer padahal jaringan dan sinyal sangat bangus. Untung saya masih pakai BNI mobile bangking lama jadi masih bisa transaksi... Semoga segera dieprbaiki lagi Aplikasinya. Trm",3
"Selalu ""sesi anda udah berakhir"" sudah login beberapa kali dan berhasil login hingga notif selamat datang muncul, saat loading tiba-tiba diminta membaca S&K lagi dan saat lanjut muncul ""sesi anda udah berakhir"". Tolong diperbaiki, ini bukan hanya saya. Tapi teman² saya juga.",2
"aplikasinya bagus,tampilannya juga sangat keren.Untuk fitur juga banyak dan gampang dipakai.Worth it banget deh untuk mempermudah semua transaksi.Tampilan warnanya ga monoton bikin hati seneng liatnya.Mantep dehh👍🏻👍🏻",5
"Bagus BNI yang lama, data transaksi sudah seperti rekening koran ada total saldo per transaksi & ada mutasi rek koran nya jg. Wondr malah kurang detail, ga ada mutasi rekening koran nya, ini malah rentan manipulasi.",1
"Aplikasinya nge bug ,udah login pertama kali terus keluar aplikasi ,pas buka aplikasi malah muncul syarat dan ketentuan,terus di ceklis malah muncul sesi berakhir disuruh login , jadi gak bisa dipake",1
Aplikasi nya oke keren untuk semua transaksi fast banget dan juga bisa lihat riwayat transaksi sebelumnya. cuman satu saran saya tolong min adakan tarik tunai tanpa kartu ke semua ATM bank bersama pasti keren. Jadi gaperlu lagi pake kartu.,5
"Aplikasi banyak gangguan,, tranfer ke dana sering tidak terjadi nomer tidak ditemukan padahal udah benar nomor nya,, tambah lagi kalau transfer ke sesama gagal terus dan gangguan system...mohon ditingkatkan lgi kerjanya apk ini supaya banyak peminat",3
"Aku baru pakai dan menurut aku aplikasi ini pas banget buat anak muda karna bikin hidup lebih praktis. Semua transaksi jadi simpel, trus kita bisa lihat laporan pengeluaran bulanan. Wondr by BNI juga kasi insight tentang pengeluaran kita, jadi kita lebih sadar mana yang penting dan nggak.",5
"Setelah menginstal, kemaren sore, sampai hari ini tidak bisa digunakan untuk transfer dengan alasan limit melampaui batas...padahap nilai yg ditransfer sangat kecil dan dari semalam (sudah beda hari) sama sekali belum dipakai.. Sangat membahayakan bagi siapa sj yg menginstal jika memiliki keperluan darurat....🙏",1
"Aplikasi bagus, hanya saja minta tolong untuk mutasi atau riwayat dikasih seperti BNI M-Banking lengkap debet kredit saldo. Sama untuk save simpan nomer rekening bisa disisipkan tanda ,._ dll.",3
"Wonder by BNI nih emang keren banget si, semua urusan keuangan bisa jadi gampang. Fitur-fiturnya jg lengkap, mulai dari transfer, bayar tagihan, sampai cek saldo, semuanya tinggal klik-klik doang. Desainnya juga kekinian dan enak dipakai, jadi pengalaman transaksinya berasa lebih santai tapi tetap aman. Pokoknya worth it banget buat dipakai sehari-hari aseli",5
"Pliss kenapa sih sering banget trouble, lebih bagus bni mobile yang dulu, kalo wonder banyak bgt kendalanya, jadi menghambat semua aktivitas kan kalo kayak gini, mana mutasi rekening yang di tampilkan kurang lengkap tidak sedetail bni mobile yang dulu. Pliss lah jangan membuat kecewa nasabah setia BNI!!!",1
"Saya sangat puas dengan pengalaman menggunakan Wondr by BNI karena aplikasinya memiliki tampilan yang modern, intuitif, dan mudah digunakan. Fitur-fiturnya lengkap dan membantu saya mengatur keuangan, mulai dari menabung, bertransaksi, hingga memantau pengeluaran dengan lebih praktis. Salah satu hal yang paling saya sukai adalah proses transaksinya yang cepat dan aman, sehingga tidak perlu khawatir soal keterlambatan atau masalah teknis. Dengan Wondr by BNI, saya merasa lebih terbantu dalam meng",5
Aplikasi nya g baik... Waktu diperlukan g bisa dbuka saat saya mau belanja byar2 malang stak di halaman awal... Mohon perbaiki lg kualitas aplikasi nya... Klo dlihat sinyal... Baik2 saja dan aman... Tp sering ktika mau transaksi malah stak aja dihalaman awal,2
"Tampilan cukup.Tapi cukup menjengkelkan.Lebih baik dan mudah di M.bankin BNI sebelum nya.ntah apa maksud BNI merubah2 aplikasi.Setiap ada transaksi masuk dan keluar,tidak ada tercatat sisa saldo awal dan sisa saldo terakhir di transakasi terakhir nya.Jadi meragukan.Tolong rubah tampilan saldo nya seperti m.bankingi sebelum nya.",2
"Memuaskan banget si aplikasinya komplit. Bisa top up tap cash, isi pulsa, bayar pln, sampe beli tiket woosh pun bisa. Ringan juga dibukanya dan ga lemot. Tampilannya juga mudah dipahami. Oke banget pokoknya",5
"Wondr by BNI ini punya banyak fitur lohh gaiss seperti bayar QRIS, top-up e-wallet, virtual account, transfer ke dalam dan luar negeri, manajemen kartu, dan masih banyak lagi. Bukan hanya alat untuk transaksi, tetapi mitra bagi nasabah dalam merancang masa depan keuangan kitaa lohh😍",5
"Baru download dan nyaman menggunakan aplikasinya. Terasa lebih praktis dan cepat untuk transaksi. Ada juga fitur yang bisa pantau laporan keuangan kita, jadi bisa atur keuangan bulanan lebih mudah. Daftarnya juga cepet, gaperlu ke CS. Mantap",5
"aplikasi bahlul,sering eror dikit dikit perbaikan system,klo belum siap jangan terbitin donk,mending mbanking bni yg lama lebih lengkap fiturnya cuma kekurangannya fitur saldo g bisa lsg berubah otomatis setelah transaksi,fitur transaksi tarik tunai tanpa kartu jg g ada,lemot juga",2
Ini sering kali nggak bisa dibuka selalu muncul maaf ada sedikit kendala tim kami coba perbaiki sering muncul gitu trus harus diinstal balik lagi baru bisa connect ke wondr jadi tiap Minggu daftar ulang trus tolong ini apk agar bisa lebih baik kedepannya. padahal apk udah bgus karena ini lebih simpel dri mobile bangking,4
"Wonder by BNI sangat mempermudah buat transakasii!! Ada fitur login sidik jari jadi praktis banget, jadinya garibet buat masukin password setiap saat. Juga fitur-fitur lain yang mendukung. Proses transaksi yg cepat dan mudah.",5
"Aplikasi yang bener bener bikin hidup jadi lebih gampang! Fiturnya lengkap, desainnya simpel, dan transaksinya cepet banget. Recommended banget buat yang suka serba praktis dan sat set kayak aku.",5
